condition1,condition2,trialNo,response_m,response_r,response_l,p_resp_s,p_meanRT_s,p_resp_rf,p_meanRT_rf,c_resp_s,c_meanRT_s,c_resp_rf,c_meanRT_rf,may_resp_s,may_meanRT_s,may_resp_rf,may_meanRT_rf,might_resp_s,might_meanRT_s,might_resp_rf,might_meanRT_rf,o_resp_s,o_meanRT_s,o_resp_rf,o_meanRT_rf,s_resp_s,s_meanRT_s,s_resp_rf,s_meanRT_rf
improbable,scenario6,139,1.6111111111111112,2.95,4.521739130434782,0.6515151515151515,1176.0151515151515,0.6666666666666666,2573.126984126984,0.6896551724137931,1206.7586206896551,0.6923076923076923,2822.5,0.5454545454545454,1171.3939393939395,0.5909090909090909,2205.9545454545455,0.56,1111.68,0.25,2463.0625,0.4166666666666667,1187.0277777777778,0.3333333333333333,2464.5925925925926,0.6153846153846154,1151.8461538461538,0.4418604651162791,2989.5348837209303
improbable,scenario6,140,1.7777777777777777,3.55,3.9130434782608696,0.6349206349206349,1180.0,0.8983050847457628,2390.9661016949153,0.5277777777777778,1196.611111111111,0.8461538461538461,2863.5384615384614,0.5357142857142857,1167.9642857142858,0.7272727272727273,2524.2272727272725,0.5185185185185185,1182.148148148148,0.55,2356.85,0.35,1169.425,0.2777777777777778,2230.3333333333335,0.3902439024390244,1171.5853658536585,0.40540540540540543,2650.054054054054
irrational,scenario1,21,2.388888888888889,3.9,4.260869565217392,0.8108108108108109,1041.7432432432433,0.5238095238095238,2364.309523809524,0.7142857142857143,1073.7380952380952,0.375,3354.625,0.4117647058823529,1092.9705882352941,0.35714285714285715,2085.1428571428573,0.6785714285714286,1093.8214285714287,0.36363636363636365,2222.090909090909,0.15555555555555556,1167.6444444444444,0.14285714285714285,1930.4285714285713,0.27906976744186046,1041.1162790697674,0.11538461538461539,2157.4615384615386
irrational,scenario1,22,1.3888888888888888,3.85,3.6956521739130435,0.8611111111111112,1049.3194444444443,0.7666666666666667,2371.633333333333,0.925,1088.3,0.6190476190476191,2538.0476190476193,0.5,1047.735294117647,0.6923076923076923,2607.6923076923076,0.7586206896551724,1054.6896551724137,0.5833333333333334,2038.0,0.5,1088.4545454545455,0.4117647058823529,2606.294117647059,0.4782608695652174,1083.9347826086957,0.21875,2374.5625
irrational,scenario1,23,2.8333333333333335,4.15,4.434782608695652,0.4918032786885246,1346.967213114754,0.5263157894736842,2877.964912280702,0.42105263157894735,1233.4473684210527,0.6206896551724138,2724.0,0.3103448275862069,1101.344827586207,0.4,2510.7,0.25,1168.4285714285713,0.07142857142857142,2067.3571428571427,0.125,1154.85,0.3,3165.1,0.19047619047619047,1106.8333333333333,0.1111111111111111,2296.074074074074
irrational,scenario1,24,3.1666666666666665,4.45,3.9130434782608696,0.6818181818181818,1175.0757575757575,0.6071428571428571,2180.9821428571427,0.6388888888888888,1198.9444444444443,0.36666666666666664,2656.2,0.48484848484848486,1113.5757575757575,0.6,2278.15,0.6666666666666666,1127.6333333333334,0.2777777777777778,1914.0555555555557,0.20512820512820512,1132.2820512820513,0.3333333333333333,2280.809523809524,0.4166666666666667,1496.5416666666667,0.13793103448275862,2286.9655172413795
irrational,scenario2,45,2.2222222222222223,4.05,4.434782608695652,0.618421052631579,1133.6973684210527,0.6046511627906976,2619.5348837209303,0.5625,1074.6458333333333,0.6333333333333333,2743.5333333333333,0.47058823529411764,1069.2941176470588,0.26666666666666666,3108.4,0.28125,1056.0,0.4117647058823529,2125.176470588235,0.2619047619047619,1066.904761904762,0.2222222222222222,2546.9444444444443,0.19148936170212766,1114.7446808510638,0.29411764705882354,2822.6470588235293
irrational,scenario2,46,2.1666666666666665,4.4,4.869565217391305,0.5,1166.234375,0.5,2648.5454545454545,0.3958333333333333,1142.4166666666667,0.5263157894736842,2731.2105263157896,0.28125,1101.15625,0.42105263157894735,2642.1052631578946,0.26666666666666666,1121.8,0.10526315789473684,2395.157894736842,0.2,1071.0222222222221,0.0,2304.0,0.13636363636363635,1121.5227272727273,0.2,2412.9
irrational,scenario2,47,2.0,4.35,4.782608695652174,0.6052631578947368,1161.5131578947369,0.6341463414634146,2161.048780487805,0.6274509803921569,1067.4117647058824,0.8846153846153846,2151.846153846154,0.48484848484848486,1120.8484848484848,0.45454545454545453,2405.090909090909,0.3125,1052.96875,0.5384615384615384,3180.0,0.2708333333333333,1038.3958333333333,0.1875,2156.6875,0.18181818181818182,1042.4318181818182,0.07142857142857142,2116.214285714286
irrational,scenario2,48,1.5555555555555556,3.75,4.0,0.5512820512820513,1132.576923076923,0.5714285714285714,2445.0408163265306,0.5454545454545454,1131.8545454545454,0.7,2823.4666666666667,0.48484848484848486,1146.060606060606,0.5833333333333334,2086.5,0.4,1058.6,0.375,2438.8125,0.5,1123.6304347826087,0.5,2918.1111111111113,0.44680851063829785,1170.1914893617022,0.5714285714285714,4853.285714285715
irrational,scenario3,69,4.388888888888889,4.75,4.826086956521739,0.5,1185.0535714285713,0.5,2594.480769230769,0.2972972972972973,1155.4864864864865,0.3333333333333333,2713.974358974359,0.4117647058823529,1165.6470588235295,0.25,2323.15,0.16666666666666666,1203.5833333333333,0.2857142857142857,2670.9523809523807,0.38,1160.96,0.2,2039.0,0.17647058823529413,1147.1176470588234,0.1,1947.4
irrational,scenario3,70,2.388888888888889,4.0,4.260869565217392,0.6764705882352942,1159.264705882353,0.5652173913043478,2491.8695652173915,0.7027027027027027,1092.3513513513512,0.5555555555555556,2501.222222222222,0.5263157894736842,1191.3157894736842,0.4583333333333333,2283.125,0.43478260869565216,1115.304347826087,0.35294117647058826,2654.6470588235293,0.3125,1080.0,0.25,2447.125,0.38235294117647056,1148.0588235294117,0.3181818181818182,2289.090909090909
irrational,scenario3,71,2.8333333333333335,4.5,4.434782608695652,0.26229508196721313,1132.622950819672,0.49056603773584906,2408.566037735849,0.36585365853658536,1146.1463414634147,0.45454545454545453,2410.242424242424,0.1111111111111111,1178.2222222222222,0.42105263157894735,2249.2105263157896,0.13043478260869565,1144.8695652173913,0.125,2245.5833333333335,0.14285714285714285,1131.3469387755101,0.08333333333333333,2248.9583333333335,0.1111111111111111,1100.361111111111,0.12,2855.8
irrational,scenario3,72,4.277777777777778,4.4,4.391304347826087,0.5,1249.5,0.5882352941176471,3922.6323529411766,0.3793103448275862,1232.344827586207,0.3958333333333333,3290.3541666666665,0.06666666666666667,1166.9333333333334,0.45454545454545453,3098.3030303030305,0.42105263157894735,1158.3684210526317,0.3548387096774194,3177.2258064516127,0.20588235294117646,1195.6470588235295,0.125,2944.15625,0.17391304347826086,1141.2173913043478,0.05405405405405406,2514.891891891892
irrational,scenario4,93,2.9444444444444446,4.5,4.782608695652174,0.6571428571428571,1181.7428571428572,0.8837209302325582,2542.1627906976746,0.5714285714285714,1176.942857142857,0.7916666666666666,2240.4166666666665,0.3870967741935484,1085.258064516129,0.46153846153846156,1958.923076923077,0.4166666666666667,1116.625,0.21428571428571427,2096.6428571428573,0.15,1122.4,0.1111111111111111,1903.4444444444443,0.2708333333333333,1075.5625,0.05263157894736842,1892.421052631579
irrational,scenario4,94,3.2777777777777777,4.3,4.6521739130434785,0.7166666666666667,1104.0166666666667,0.5348837209302325,2453.279069767442,0.5675675675675675,1118.8108108108108,0.18181818181818182,3063.090909090909,0.3793103448275862,1136.0,0.3333333333333333,2141.3333333333335,0.6153846153846154,1106.3076923076924,0.2,2763.1,0.2631578947368421,1111.2631578947369,0.26666666666666666,2405.4,0.30952380952380953,1002.1666666666666,0.1,2026.05
irrational,scenario4,95,2.9444444444444446,4.55,4.6521739130434785,0.38235294117647056,1143.3970588235295,0.723404255319149,2345.404255319149,0.39473684210526316,1089.078947368421,0.48,2462.0,0.21875,1093.15625,0.38461538461538464,2105.3846153846152,0.1724137931034483,1061.4137931034484,0.0,2012.857142857143,0.022222222222222223,1011.5333333333333,0.09090909090909091,2035.4545454545455,0.08333333333333333,1007.7708333333334,0.0,1925.75
irrational,scenario4,96,2.611111111111111,4.35,4.782608695652174,0.6875,1223.890625,0.8095238095238095,2418.904761904762,0.6470588235294118,1237.6470588235295,0.5806451612903226,2889.967741935484,0.2857142857142857,1099.142857142857,0.375,2375.9166666666665,0.11538461538461539,1223.5384615384614,0.17647058823529413,2171.4117647058824,0.1282051282051282,1235.7692307692307,0.20833333333333334,2079.0,0.1956521739130435,1129.304347826087,0.12903225806451613,2267.064516129032
irrational,scenario5,117,2.8333333333333335,4.4,4.826086956521739,0.37333333333333335,1178.64,0.40425531914893614,2222.936170212766,0.3137254901960784,1179.3921568627452,0.38235294117647056,2565.5882352941176,0.1875,1168.375,0.21428571428571427,2483.714285714286,0.15625,1095.46875,0.09090909090909091,3285.181818181818,0.28888888888888886,1070.5555555555557,0.2,2020.0666666666666,0.19047619047619047,1119.5238095238096,0.2,2287.133333333333
irrational,scenario5,118,3.2222222222222223,4.45,4.173913043478261,0.4166666666666667,1158.3194444444443,0.6170212765957447,2446.8936170212764,0.2653061224489796,1131.5510204081634,0.39285714285714285,3023.0714285714284,0.28125,1060.84375,0.2,2270.2,0.13793103448275862,1082.2068965517242,0.08333333333333333,2568.4166666666665,0.0851063829787234,1064.0212765957447,0.125,2702.0,0.13333333333333333,1084.7333333333333,0.0,2447.5625
irrational,scenario5,119,3.9444444444444446,4.6,4.6521739130434785,0.3384615384615385,1151.3384615384616,0.6170212765957447,2423.446808510638,0.37254901960784315,1111.6470588235295,0.5555555555555556,3072.259259259259,0.18181818181818182,1136.6969696969697,0.06666666666666667,3109.266666666667,0.3225806451612903,1130.967741935484,0.15384615384615385,2095.153846153846,0.08888888888888889,1044.5111111111112,0.0,1841.5,0.044444444444444446,1075.8222222222223,0.15384615384615385,3022.230769230769
irrational,scenario5,120,4.055555555555555,4.6,4.478260869565218,0.463768115942029,1189.5507246376812,0.48333333333333334,2254.383333333333,0.3469387755102041,1176.8979591836735,0.34285714285714286,2687.542857142857,0.375,1140.75,0.35,2367.35,0.26666666666666666,1158.9,0.17647058823529413,2201.705882352941,0.3333333333333333,1051.6444444444444,0.15789473684210525,2221.7368421052633,0.1951219512195122,1125.3658536585365,0.10526315789473684,2279.6315789473683
irrational,scenario6,141,2.4444444444444446,4.1,4.304347826086956,0.59375,1111.859375,0.48,2663.18,0.6842105263157895,1043.7368421052631,0.48484848484848486,2963.7272727272725,0.47619047619047616,1124.2380952380952,0.45,2781.7,0.5238095238095238,1069.142857142857,0.2916666666666667,3716.25,0.37254901960784315,1097.862745098039,0.375,2629.9583333333335,0.34285714285714286,1105.4285714285713,0.24,2523.88
irrational,scenario6,142,1.7777777777777777,3.25,2.608695652173913,0.7878787878787878,1062.2272727272727,0.9166666666666666,2537.3055555555557,0.8636363636363636,1081.6363636363637,0.8214285714285714,2193.6785714285716,0.875,1088.1875,0.5384615384615384,2229.3846153846152,0.6818181818181818,1056.8181818181818,0.46153846153846156,2913.846153846154,0.46938775510204084,1097.0204081632653,0.05263157894736842,2123.5263157894738,0.5806451612903226,1147.516129032258,0.32,2404.24
irrational,scenario6,143,2.5,4.2,4.304347826086956,0.5471698113207547,1166.8301886792453,0.9107142857142857,2604.9285714285716,0.6585365853658537,1060.341463414634,0.6666666666666666,2487.595238095238,0.6111111111111112,1076.7777777777778,0.5384615384615384,2511.923076923077,0.5,1080.2272727272727,0.39285714285714285,2697.1428571428573,0.16666666666666666,1069.1666666666667,0.047619047619047616,2135.5238095238096,0.2727272727272727,1090.8484848484848,0.09090909090909091,2510.681818181818
irrational,scenario6,144,3.7777777777777777,4.6,4.565217391304348,0.8125,1136.4375,0.8478260869565217,2146.4565217391305,0.6578947368421053,1060.8157894736842,0.625,2235.25,0.6,1124.65,0.5,2192.25,0.6190476190476191,1112.904761904762,0.3157894736842105,1934.4736842105262,0.22641509433962265,1104.9056603773586,0.13333333333333333,2391.0666666666666,0.21875,1080.78125,0.06666666666666667,1963.8
possible,scenario1,1,1.2222222222222223,1.75,2.217391304347826,0.8490566037735849,1094.7971698113208,0.9411764705882353,2216.6666666666665,0.8359375,1107.1171875,0.9863013698630136,2372.123287671233,0.7530864197530864,1134.2716049382716,0.918918918918919,2364.7567567567567,0.7804878048780488,1057.878048780488,0.8846153846153846,2119.3076923076924,0.7121212121212122,1092.5378787878788,0.864406779661017,2259.728813559322,0.7716535433070866,1118.5511811023623,0.9344262295081968,2137.8852459016393
possible,scenario1,2,1.2222222222222223,1.7,2.391304347826087,0.8878504672897196,1095.5841121495328,0.8938053097345132,2490.407079646018,0.8828125,1083.078125,0.8695652173913043,2333.8115942028985,0.7926829268292683,1056.9024390243903,1.0,2379.3333333333335,0.8941176470588236,1033.2117647058824,0.8181818181818182,2318.5454545454545,0.781021897810219,1086.4379562043796,0.859375,2204.796875,0.7661290322580645,1117.483870967742,0.8653846153846154,2584.903846153846
possible,scenario1,3,1.4444444444444444,2.35,2.739130434782609,0.9090909090909091,1036.4818181818182,0.8181818181818182,2257.686868686869,0.8666666666666667,1052.8814814814814,0.8923076923076924,2479.6153846153848,0.8048780487804879,1034.6707317073171,0.775,2918.575,0.8902439024390244,1048.280487804878,0.7777777777777778,2297.688888888889,0.8449612403100775,1061.8062015503876,0.746031746031746,2381.809523809524,0.8412698412698413,1047.563492063492,0.7377049180327869,2275.0819672131147
possible,scenario1,4,1.3888888888888888,1.7,2.5217391304347827,0.8981481481481481,1089.5694444444443,0.865979381443299,2314.082474226804,0.8880597014925373,1066.858208955224,0.927536231884058,2595.5797101449275,0.7529411764705882,1054.1882352941177,0.918918918918919,2372.945945945946,0.8705882352941177,1061.7764705882353,0.8571428571428571,2274.8333333333335,0.8571428571428571,1080.5714285714287,0.8545454545454545,2295.3636363636365,0.7698412698412699,1079.452380952381,0.8688524590163934,2374.7704918032787
possible,scenario1,5,1.3888888888888888,1.5,2.260869565217391,0.9596412556053812,940.322869955157,0.873015873015873,2220.031746031746,0.9333333333333333,1111.1037037037038,0.95,2118.925,0.9195402298850575,1018.2528735632184,1.0,2551.3333333333335,0.9529411764705882,928.9294117647058,0.84,2148.28,0.8714285714285714,1009.75,0.717948717948718,2452.974358974359,0.937007874015748,993.9055118110236,0.8461538461538461,2407.7179487179487
possible,scenario1,6,1.3333333333333333,1.9,2.347826086956522,0.9414634146341463,1034.3853658536586,0.9634146341463414,2169.378048780488,0.8947368421052632,1052.4586466165413,0.9841269841269841,2090.126984126984,0.9069767441860465,1059.5697674418604,1.0,2387.9666666666667,0.9186046511627907,1027.5232558139535,0.9,2375.25,0.8074074074074075,1089.4222222222222,0.8461538461538461,2495.2153846153847,0.856,1083.656,0.8983050847457628,2475.6949152542375
possible,scenario1,7,1.4444444444444444,1.85,1.826086956521739,0.9408866995073891,1085.6206896551723,0.8767123287671232,2660.027397260274,0.9098360655737705,1081.4754098360656,0.8736842105263158,2909.9684210526316,0.8421052631578947,1100.0394736842106,0.8727272727272727,2906.0545454545454,0.8780487804878049,1141.2317073170732,0.8620689655172413,2964.689655172414,0.8015873015873016,1121.5,0.7954545454545454,2606.465909090909,0.8275862068965517,1122.353448275862,0.8736842105263158,2744.7263157894736
possible,scenario1,8,1.2222222222222223,2.45,2.608695652173913,0.8883720930232558,1069.4976744186047,0.9316239316239316,2348.837606837607,0.8923076923076924,1169.0076923076922,0.9473684210526315,2395.2236842105262,0.7283950617283951,1051.9012345679012,0.8571428571428571,2577.214285714286,0.8395061728395061,1040.9753086419753,0.8604651162790697,2262.4883720930234,0.6666666666666666,1097.2826086956522,0.8591549295774648,2360.830985915493,0.7967479674796748,1066.8943089430895,0.9206349206349206,2201.4603174603176
possible,scenario2,25,1.394736842105263,,2.5652173913043477,0.9112149532710281,1030.4766355140187,0.8969072164948454,2268.0515463917527,0.9147286821705426,1041.0,0.9411764705882353,2272.7450980392155,0.9080459770114943,1019.0689655172414,0.9615384615384616,2351.5,0.9529411764705882,1000.035294117647,0.9210526315789473,2747.5526315789475,0.8467153284671532,1051.029197080292,0.8518518518518519,2317.9074074074074,0.8174603174603174,1024.436507936508,0.8545454545454545,2295.818181818182
possible,scenario2,26,1.3333333333333333,2.25,2.8260869565217392,0.8697916666666666,1154.9166666666667,0.8851351351351351,2407.391891891892,0.8211382113821138,1146.9430894308944,0.9263157894736842,3325.136842105263,0.7564102564102564,1158.0897435897436,0.7959183673469388,2355.2244897959185,0.7848101265822784,1148.7088607594937,0.7540983606557377,2618.590163934426,0.6793893129770993,1153.1374045801526,0.7564102564102564,2476.2820512820513,0.7272727272727273,1138.3388429752067,0.6829268292682927,2446.0731707317073
possible,scenario2,27,1.1111111111111112,1.25,2.130434782608696,0.9406392694063926,990.082191780822,0.8953488372093024,2426.906976744186,0.9111111111111111,998.7111111111111,0.8793103448275862,2558.5,0.9529411764705882,977.1647058823529,0.8888888888888888,2477.4814814814813,0.9397590361445783,948.1325301204819,0.8064516129032258,2507.9032258064517,0.9485294117647058,991.0220588235294,0.9148936170212766,2300.127659574468,0.9393939393939394,984.9621212121212,0.85,2354.275
possible,scenario2,28,1.5555555555555556,2.25,2.4347826086956523,0.9004739336492891,1080.0379146919431,0.8839285714285714,2580.6071428571427,0.9069767441860465,1080.5271317829458,0.8311688311688312,2593.5454545454545,0.8902439024390244,1077.219512195122,0.8461538461538461,2522.6923076923076,0.8795180722891566,1050.132530120482,0.8444444444444444,2949.9777777777776,0.8161764705882353,1103.6470588235295,0.7627118644067796,2474.0677966101694,0.8548387096774194,1052.8467741935483,0.8615384615384616,2434.153846153846
possible,scenario2,29,1.2222222222222223,1.35,1.6521739130434783,0.9636363636363636,976.7227272727273,0.84,2318.06,0.948905109489051,975.3430656934306,0.8529411764705882,2456.176470588235,0.8837209302325582,971.7325581395348,0.9166666666666666,2350.375,0.9294117647058824,963.5058823529412,0.92,2389.2,0.9361702127659575,993.5744680851063,0.85,2946.6,0.9609375,969.2734375,0.8823529411764706,2175.529411764706
possible,scenario2,30,1.3333333333333333,1.65,2.0869565217391304,0.926605504587156,1021.5366972477065,0.8514851485148515,2537.5346534653463,0.9264705882352942,1047.8014705882354,0.8771929824561403,2411.1052631578946,0.8888888888888888,1015.0987654320987,0.8181818181818182,2674.4545454545455,0.9411764705882353,1005.2,0.7647058823529411,2917.4117647058824,0.896551724137931,1056.3241379310346,0.7924528301886793,2339.0,0.896,989.976,0.8409090909090909,2668.409090909091
possible,scenario2,31,1.2777777777777777,1.6,1.608695652173913,0.9508928571428571,891.4285714285714,0.9705882352941176,2324.1470588235293,0.9416058394160584,912.7226277372263,1.0,2447.1,0.9545454545454546,899.8977272727273,0.9166666666666666,2321.0,0.9534883720930233,886.7790697674419,1.0,2575.3571428571427,0.9310344827586207,923.0,0.84,2179.64,0.953125,891.765625,0.8181818181818182,2432.4545454545455
possible,scenario2,32,1.1111111111111112,1.4,1.9565217391304348,0.9380530973451328,899.6858407079646,0.8085106382978723,2378.276595744681,0.935251798561151,918.0,0.875,2703.78125,0.9418604651162791,879.5,0.8125,7245.1875,0.9135802469135802,846.1851851851852,0.9375,3697.625,0.9455782312925171,932.9863945578231,0.7419354838709677,2219.0,0.9453125,907.953125,0.8095238095238095,2549.809523809524
possible,scenario3,49,1.0555555555555556,1.55,1.7826086956521738,0.9422222222222222,993.7244444444444,0.9692307692307692,2422.353846153846,0.9436619718309859,985.8380281690141,0.9069767441860465,2246.3720930232557,0.9294117647058824,1009.4823529411765,1.0,2266.0625,0.9512195121951219,972.7926829268292,1.0,2034.1538461538462,0.917910447761194,986.7164179104477,0.9411764705882353,2050.9411764705883,0.9047619047619048,955.3809523809524,0.9047619047619048,2505.7619047619046
possible,scenario3,50,1.1666666666666667,1.9,2.1739130434782608,0.92018779342723,1058.5727699530516,0.9340659340659341,2371.7912087912086,0.9022556390977443,1041.0526315789473,0.8846153846153846,2239.641025641026,0.8690476190476191,1032.2261904761904,0.8387096774193549,2235.483870967742,0.8604651162790697,1006.8837209302326,0.7391304347826086,2294.913043478261,0.7910447761194029,1091.0298507462687,0.625,2507.21875,0.75,1047.5916666666667,0.711864406779661,2596.2881355932204
possible,scenario3,51,2.0555555555555554,3.3,3.869565217391304,0.8090909090909091,1099.6363636363637,0.8362068965517241,2399.051724137931,0.7480314960629921,1084.3385826771653,0.8076923076923077,2554.8205128205127,0.6022727272727273,1067.1477272727273,0.627906976744186,2576.4186046511627,0.5662650602409639,1105.2168674698796,0.6122448979591837,2369.714285714286,0.4076923076923077,1106.6923076923076,0.4423076923076923,2385.903846153846,0.36507936507936506,1102.1349206349207,0.29310344827586204,2278.4827586206898
possible,scenario3,52,1.7777777777777777,2.85,3.4347826086956523,0.9073170731707317,1110.9170731707318,0.8592592592592593,2506.362962962963,0.7704918032786885,1133.049180327869,0.8541666666666666,2516.53125,0.6708860759493671,1123.4050632911392,0.75,2327.2115384615386,0.7368421052631579,1097.342105263158,0.7068965517241379,3446.6724137931033,0.5083333333333333,1149.1166666666666,0.3611111111111111,3208.7083333333335,0.36752136752136755,1122.5641025641025,0.45588235294117646,2991.514705882353
possible,scenario3,53,1.3888888888888888,2.2,2.0434782608695654,0.9495412844036697,999.545871559633,0.9705882352941176,2114.279411764706,0.927007299270073,1007.3284671532847,0.9285714285714286,2252.214285714286,0.891566265060241,1014.9879518072289,1.0,2678.8947368421054,0.9012345679012346,943.8518518518518,0.9354838709677419,2438.451612903226,0.7394366197183099,1054.0774647887324,0.5686274509803921,2388.4117647058824,0.6587301587301587,1025.595238095238,0.5833333333333334,3255.8888888888887
possible,scenario3,54,1.3333333333333333,2.5,2.0869565217391304,0.9068627450980392,1185.2107843137255,0.9285714285714286,2408.1103896103896,0.8879310344827587,1155.2413793103449,0.9514563106796117,2417.4660194174758,0.7710843373493976,1150.5421686746988,0.9183673469387755,2361.183673469388,0.8641975308641975,1163.888888888889,0.9333333333333333,2899.266666666667,0.6434782608695652,1173.1478260869565,0.7674418604651163,2497.6046511627906,0.6033057851239669,1154.9173553719008,0.6867469879518072,3264.9156626506024
possible,scenario3,55,2.0555555555555554,2.3,2.652173913043478,0.9596412556053812,924.6726457399103,0.8421052631578947,2309.4210526315787,0.9051094890510949,926.4817518248175,0.7777777777777778,2248.4166666666665,0.8620689655172413,934.7126436781609,0.85,2327.9,0.8604651162790697,939.5930232558139,0.875,2526.2916666666665,0.6214285714285714,999.1357142857142,0.40476190476190477,2350.7380952380954,0.6434108527131783,960.4728682170543,0.5666666666666667,2726.3333333333335
possible,scenario3,56,1.7222222222222223,2.75,3.217391304347826,0.9272727272727272,1029.990909090909,0.8349514563106796,2453.116504854369,0.8880597014925373,1026.7388059701493,0.8840579710144928,2765.8695652173915,0.8235294117647058,1027.0,0.7352941176470589,2283.970588235294,0.8170731707317073,1055.2926829268292,0.6818181818181818,2412.090909090909,0.6737588652482269,1065.5744680851064,0.4918032786885246,2769.1147540983607,0.6532258064516129,1038.741935483871,0.47368421052631576,2859.561403508772
possible,scenario4,73,1.3333333333333333,1.95,2.347826086956522,0.8986175115207373,1070.9447004608294,0.9181818181818182,2328.918181818182,0.8515625,1033.6875,0.8108108108108109,3502.027027027027,0.7931034482758621,1040.0459770114942,0.8378378378378378,3083.108108108108,0.8674698795180723,1049.0843373493976,0.8409090909090909,2630.5454545454545,0.7777777777777778,1081.4814814814815,0.5846153846153846,2297.892307692308,0.8487394957983193,1079.6134453781513,0.6461538461538462,2419.3846153846152
possible,scenario4,74,1.0555555555555556,1.3,2.4782608695652173,0.919431279620853,1035.9194312796208,0.935064935064935,2286.012987012987,0.8802816901408451,1060.0704225352113,0.9661016949152542,2262.0677966101694,0.8148148148148148,1047.4938271604938,0.9032258064516129,2452.548387096774,0.9166666666666666,1028.595238095238,1.0,2198.7948717948716,0.828125,1054.2421875,0.8571428571428571,2126.285714285714,0.8211382113821138,1069.821138211382,0.9056603773584906,2322.509433962264
possible,scenario4,75,1.0,1.3,2.782608695652174,0.8450704225352113,1137.455399061033,0.9285714285714286,2298.3214285714284,0.8702290076335878,1129.0763358778627,0.9333333333333333,2749.1866666666665,0.7215189873417721,1128.2025316455697,0.8409090909090909,2792.159090909091,0.7435897435897436,1111.2820512820513,0.8297872340425532,2062.851063829787,0.753731343283582,1124.044776119403,0.796875,2531.046875,0.628099173553719,1129.2231404958677,0.9090909090909091,2556.5
possible,scenario4,76,1.2777777777777777,2.45,3.217391304347826,0.8846153846153846,1166.9423076923076,0.9626865671641791,2229.3432835820895,0.832,1155.904,0.9574468085106383,2435.776595744681,0.7215189873417721,1140.012658227848,0.8363636363636363,2355.3818181818183,0.6753246753246753,1152.4415584415585,0.8333333333333334,2399.8333333333335,0.5517241379310345,1177.2586206896551,0.6477272727272727,2531.6477272727275,0.5714285714285714,1143.6607142857142,0.723404255319149,2491.351063829787
possible,scenario4,77,1.8888888888888888,2.1,2.8260869565217392,0.8954545454545455,983.5545454545454,0.8831168831168831,2691.7272727272725,0.8714285714285714,992.7428571428571,0.8518518518518519,2537.277777777778,0.8518518518518519,948.2345679012345,0.8695652173913043,2379.9565217391305,0.8953488372093024,982.8953488372093,0.6774193548387096,2585.2903225806454,0.6762589928057554,1070.6187050359713,0.7954545454545454,2371.7727272727275,0.6859504132231405,1043.107438016529,0.8181818181818182,2430.5
possible,scenario4,78,1.1666666666666667,1.55,2.1739130434782608,0.9327354260089686,1040.4304932735427,0.9523809523809523,2389.1785714285716,0.9236641221374046,1053.6564885496184,0.9846153846153847,2218.9384615384615,0.8518518518518519,1009.9382716049382,0.9583333333333334,2226.875,0.9534883720930233,1007.4186046511628,0.9736842105263158,3071.7105263157896,0.8723404255319149,1091.1489361702127,0.8431372549019608,2157.6470588235293,0.8809523809523809,1052.2857142857142,0.8518518518518519,2166.9814814814813
possible,scenario4,79,1.9444444444444444,3.05,3.217391304347826,0.8492462311557789,1120.5477386934674,0.7969924812030075,2306.7969924812032,0.7786259541984732,1141.7175572519084,0.7582417582417582,2576.0,0.7215189873417721,1077.139240506329,0.7857142857142857,2610.5476190476193,0.7654320987654321,1096.7777777777778,0.6078431372549019,2595.2549019607845,0.5555555555555556,1145.4603174603174,0.43037974683544306,2457.2911392405063,0.6206896551724138,1108.7413793103449,0.4878048780487805,2332.7195121951218
possible,scenario4,80,1.1666666666666667,1.4,1.6521739130434783,0.9459459459459459,935.7567567567568,0.9583333333333334,2216.0833333333335,0.958041958041958,949.9090909090909,0.9393939393939394,2285.2727272727275,0.9080459770114943,938.5747126436781,0.8571428571428571,2544.5238095238096,0.9285714285714286,919.2857142857143,1.0,4142.777777777777,0.9256756756756757,962.9662162162163,0.7727272727272727,2181.6363636363635,0.9844961240310077,922.2635658914729,0.9565217391304348,2545.5652173913045
possible,scenario5,97,1.5,2.5,2.782608695652174,0.8611111111111112,1049.587962962963,0.803921568627451,2302.6470588235293,0.8823529411764706,1075.8308823529412,0.7741935483870968,2498.7580645161293,0.8470588235294118,1130.6352941176472,0.6923076923076923,2946.2820512820513,0.8395061728395061,1058.283950617284,0.813953488372093,2026.6976744186047,0.7591240875912408,1091.912408759124,0.6923076923076923,2607.5538461538463,0.8253968253968254,1077.0714285714287,0.6530612244897959,2838.734693877551
possible,scenario5,98,1.3888888888888888,1.9,1.826086956521739,0.9400921658986175,1035.9447004608294,0.9574468085106383,2277.276595744681,0.8897058823529411,993.1617647058823,0.9436619718309859,2503.605633802817,0.8795180722891566,1040.8192771084337,0.9,2366.6666666666665,0.9620253164556962,1035.7088607594937,0.9714285714285714,2249.6,0.8714285714285714,1068.3214285714287,0.8727272727272727,2065.5636363636363,0.8976377952755905,1027.9448818897638,0.9795918367346939,2522.408163265306
